"product_id";"total_orders";"reordered_orders";"reorder_rate";"price_sensitivity"
32781;2;1.0;0.5;"Medium Sensitivity"
38662;5;4.0;0.8;"Low Sensitivity"
30011;3;1.0;0.333;"Medium Sensitivity"
32666;3;0.0;0.0;"High Sensitivity"
13798;1;1.0;1.0;"Low Sensitivity"
30942;1;0.0;0.0;"High Sensitivity"
29532;1;1.0;1.0;"Low Sensitivity"
33424;1;0.0;0.0;"High Sensitivity"
24857;3;1.0;0.333;"Medium Sensitivity"
21022;1;0.0;0.0;"High Sensitivity"
38259;1;1.0;1.0;"Low Sensitivity"
40416;2;1.0;0.5;"Medium Sensitivity"
4914;1;0.0;0.0;"High Sensitivity"
42935;1;0.0;0.0;"High Sensitivity"
39107;2;2.0;1.0;"Low Sensitivity"
11755;5;0.0;0.0;"High Sensitivity"
16137;1;0.0;0.0;"High Sensitivity"
27093;4;1.0;0.25;"High Sensitivity"
4921;1;0.0;0.0;"High Sensitivity"
36315;4;1.0;0.25;"High Sensitivity"
10;1;1.0;1.0;"Low Sensitivity"
15327;1;0.0;0.0;"High Sensitivity"
16633;2;2.0;1.0;"Low Sensitivity"
18419;2;2.0;1.0;"Low Sensitivity"
11412;1;1.0;1.0;"Low Sensitivity"
17566;2;2.0;1.0;"Low Sensitivity"
20860;2;2.0;1.0;"Low Sensitivity"
32819;1;0.0;0.0;"High Sensitivity"
47180;1;0.0;0.0;"High Sensitivity"
46347;3;3.0;1.0;"Low Sensitivity"
33368;4;2.0;0.5;"Medium Sensitivity"
36857;1;1.0;1.0;"Low Sensitivity"
99;2;1.0;0.5;"Medium Sensitivity"
14698;1;0.0;0.0;"High Sensitivity"
24269;2;2.0;1.0;"Low Sensitivity"
13314;1;0.0;0.0;"High Sensitivity"
46286;1;1.0;1.0;"Low Sensitivity"
39676;2;1.0;0.5;"Medium Sensitivity"
45770;1;0.0;0.0;"High Sensitivity"
15141;1;0.0;0.0;"High Sensitivity"
35845;3;2.0;0.667;"Low Sensitivity"
48805;2;1.0;0.5;"Medium Sensitivity"
42578;1;1.0;1.0;"Low Sensitivity"
20286;1;1.0;1.0;"Low Sensitivity"
29503;3;3.0;1.0;"Low Sensitivity"
26612;1;1.0;1.0;"Low Sensitivity"
47943;1;1.0;1.0;"Low Sensitivity"
26309;2;2.0;1.0;"Low Sensitivity"
15083;2;2.0;1.0;"Low Sensitivity"
45063;12;5.0;0.417;"Medium Sensitivity"
35886;2;1.0;0.5;"Medium Sensitivity"
4343;1;0.0;0.0;"High Sensitivity"
28464;2;0.0;0.0;"High Sensitivity"
42013;2;1.0;0.5;"Medium Sensitivity"
42833;1;1.0;1.0;"Low Sensitivity"
37036;4;1.0;0.25;"High Sensitivity"
19084;1;1.0;1.0;"Low Sensitivity"
25346;7;5.0;0.714;"Low Sensitivity"
22206;3;3.0;1.0;"Low Sensitivity"
40805;1;1.0;1.0;"Low Sensitivity"
22224;2;1.0;0.5;"Medium Sensitivity"
5076;1;0.0;0.0;"High Sensitivity"
43724;1;1.0;1.0;"Low Sensitivity"
19702;2;1.0;0.5;"Medium Sensitivity"
20640;1;0.0;0.0;"High Sensitivity"
1402;5;4.0;0.8;"Low Sensitivity"
29820;1;1.0;1.0;"Low Sensitivity"
18202;1;1.0;1.0;"Low Sensitivity"
40171;3;2.0;0.667;"Low Sensitivity"
38250;4;3.0;0.75;"Low Sensitivity"
37511;3;2.0;0.667;"Low Sensitivity"
2879;4;3.0;0.75;"Low Sensitivity"
21047;2;0.0;0.0;"High Sensitivity"
25577;1;0.0;0.0;"High Sensitivity"
2270;2;2.0;1.0;"Low Sensitivity"
19571;1;1.0;1.0;"Low Sensitivity"
25088;1;1.0;1.0;"Low Sensitivity"
43514;1;1.0;1.0;"Low Sensitivity"
22292;1;1.0;1.0;"Low Sensitivity"
47651;1;0.0;0.0;"High Sensitivity"
28824;4;0.0;0.0;"High Sensitivity"
22666;2;1.0;0.5;"Medium Sensitivity"
13605;5;3.0;0.6;"Low Sensitivity"
27172;1;1.0;1.0;"Low Sensitivity"
37733;2;1.0;0.5;"Medium Sensitivity"
4960;4;1.0;0.25;"High Sensitivity"
39128;1;1.0;1.0;"Low Sensitivity"
10570;1;0.0;0.0;"High Sensitivity"
5131;2;2.0;1.0;"Low Sensitivity"
23472;4;4.0;1.0;"Low Sensitivity"
38325;1;1.0;1.0;"Low Sensitivity"
25017;2;2.0;1.0;"Low Sensitivity"
45290;7;2.0;0.286;"High Sensitivity"
34370;1;0.0;0.0;"High Sensitivity"
45345;2;1.0;0.5;"Medium Sensitivity"
1939;2;2.0;1.0;"Low Sensitivity"
26201;4;2.0;0.5;"Medium Sensitivity"
8057;4;2.0;0.5;"Medium Sensitivity"
9383;1;0.0;0.0;"High Sensitivity"
14711;1;0.0;0.0;"High Sensitivity"
1440;3;0.0;0.0;"High Sensitivity"
37357;3;0.0;0.0;"High Sensitivity"
27688;1;0.0;0.0;"High Sensitivity"
2305;3;1.0;0.333;"Medium Sensitivity"
12026;1;0.0;0.0;"High Sensitivity"
47333;5;4.0;0.8;"Low Sensitivity"
40992;6;2.0;0.333;"Medium Sensitivity"
23881;1;0.0;0.0;"High Sensitivity"
9470;2;1.0;0.5;"Medium Sensitivity"
14447;6;4.0;0.667;"Low Sensitivity"
41427;1;0.0;0.0;"High Sensitivity"
13889;1;1.0;1.0;"Low Sensitivity"
15070;3;1.0;0.333;"Medium Sensitivity"
14652;1;0.0;0.0;"High Sensitivity"
23015;1;1.0;1.0;"Low Sensitivity"
30719;1;0.0;0.0;"High Sensitivity"
20118;4;4.0;1.0;"Low Sensitivity"
18499;2;0.0;0.0;"High Sensitivity"
29763;1;1.0;1.0;"Low Sensitivity"
44932;3;3.0;1.0;"Low Sensitivity"
32467;7;4.0;0.571;"Medium Sensitivity"
32263;2;2.0;1.0;"Low Sensitivity"
30753;1;0.0;0.0;"High Sensitivity"
20367;2;1.0;0.5;"Medium Sensitivity"
15406;1;0.0;0.0;"High Sensitivity"
42936;5;4.0;0.8;"Low Sensitivity"
37807;2;2.0;1.0;"Low Sensitivity"
4207;1;0.0;0.0;"High Sensitivity"
20767;5;1.0;0.2;"High Sensitivity"
31471;7;2.0;0.286;"High Sensitivity"
3843;8;3.0;0.375;"Medium Sensitivity"
13181;1;1.0;1.0;"Low Sensitivity"
15885;3;0.0;0.0;"High Sensitivity"
26353;1;1.0;1.0;"Low Sensitivity"
47156;6;5.0;0.833;"Low Sensitivity"
25671;1;1.0;1.0;"Low Sensitivity"
859;3;2.0;0.667;"Low Sensitivity"
49270;1;0.0;0.0;"High Sensitivity"
455;2;1.0;0.5;"Medium Sensitivity"
18052;1;1.0;1.0;"Low Sensitivity"
820;2;0.0;0.0;"High Sensitivity"
15008;2;0.0;0.0;"High Sensitivity"
44830;8;4.0;0.5;"Medium Sensitivity"
37030;1;0.0;0.0;"High Sensitivity"
43631;12;9.0;0.75;"Low Sensitivity"
22795;2;2.0;1.0;"Low Sensitivity"
22451;3;2.0;0.667;"Low Sensitivity"
30334;1;0.0;0.0;"High Sensitivity"
7303;1;0.0;0.0;"High Sensitivity"
11195;1;0.0;0.0;"High Sensitivity"
1998;1;0.0;0.0;"High Sensitivity"
44889;1;1.0;1.0;"Low Sensitivity"
25706;4;1.0;0.25;"High Sensitivity"
19898;1;1.0;1.0;"Low Sensitivity"
8695;1;0.0;0.0;"High Sensitivity"
20063;1;1.0;1.0;"Low Sensitivity"
2439;1;1.0;1.0;"Low Sensitivity"
4288;2;1.0;0.5;"Medium Sensitivity"
12343;5;4.0;0.8;"Low Sensitivity"
42083;2;1.0;0.5;"Medium Sensitivity"
4962;7;5.0;0.714;"Low Sensitivity"
6400;2;2.0;1.0;"Low Sensitivity"
212;1;1.0;1.0;"Low Sensitivity"
8339;4;4.0;1.0;"Low Sensitivity"
46388;1;1.0;1.0;"Low Sensitivity"
42167;1;1.0;1.0;"Low Sensitivity"
4374;2;1.0;0.5;"Medium Sensitivity"
34026;1;0.0;0.0;"High Sensitivity"
4030;1;0.0;0.0;"High Sensitivity"
34754;1;0.0;0.0;"High Sensitivity"
37966;2;1.0;0.5;"Medium Sensitivity"
41488;5;4.0;0.8;"Low Sensitivity"
26298;8;7.0;0.875;"Low Sensitivity"
22594;5;5.0;1.0;"Low Sensitivity"
47403;2;1.0;0.5;"Medium Sensitivity"
30806;1;1.0;1.0;"Low Sensitivity"
22228;6;4.0;0.667;"Low Sensitivity"
22260;10;7.0;0.7;"Low Sensitivity"
11961;1;1.0;1.0;"Low Sensitivity"
21945;1;1.0;1.0;"Low Sensitivity"
13895;3;0.0;0.0;"High Sensitivity"
10607;1;0.0;0.0;"High Sensitivity"
46669;1;1.0;1.0;"Low Sensitivity"
116;9;6.0;0.667;"Low Sensitivity"
15790;1;1.0;1.0;"Low Sensitivity"
39328;2;2.0;1.0;"Low Sensitivity"
29589;2;2.0;1.0;"Low Sensitivity"
23079;2;2.0;1.0;"Low Sensitivity"
39886;5;3.0;0.6;"Low Sensitivity"
5085;2;2.0;1.0;"Low Sensitivity"
8128;1;1.0;1.0;"Low Sensitivity"
16309;1;0.0;0.0;"High Sensitivity"
23482;1;0.0;0.0;"High Sensitivity"
21637;1;0.0;0.0;"High Sensitivity"
28337;1;0.0;0.0;"High Sensitivity"
37089;1;1.0;1.0;"Low Sensitivity"
21815;1;1.0;1.0;"Low Sensitivity"
24658;2;2.0;1.0;"Low Sensitivity"
15464;2;0.0;0.0;"High Sensitivity"
20468;4;1.0;0.25;"High Sensitivity"
41383;1;0.0;0.0;"High Sensitivity"
6336;3;3.0;1.0;"Low Sensitivity"
3226;2;1.0;0.5;"Medium Sensitivity"
38277;1;1.0;1.0;"Low Sensitivity"
16981;3;1.0;0.333;"Medium Sensitivity"
12240;2;2.0;1.0;"Low Sensitivity"
35050;1;0.0;0.0;"High Sensitivity"
21527;2;0.0;0.0;"High Sensitivity"
9741;7;3.0;0.429;"Medium Sensitivity"
32640;1;1.0;1.0;"Low Sensitivity"
17956;3;0.0;0.0;"High Sensitivity"
5073;3;2.0;0.667;"Low Sensitivity"
9583;4;3.0;0.75;"Low Sensitivity"
14924;2;2.0;1.0;"Low Sensitivity"
30463;3;1.0;0.333;"Medium Sensitivity"
32636;2;1.0;0.5;"Medium Sensitivity"
4365;1;0.0;0.0;"High Sensitivity"
6402;1;0.0;0.0;"High Sensitivity"
21724;6;1.0;0.167;"High Sensitivity"
27725;1;0.0;0.0;"High Sensitivity"
6795;2;1.0;0.5;"Medium Sensitivity"
47117;4;1.0;0.25;"High Sensitivity"
10521;2;1.0;0.5;"Medium Sensitivity"
15094;2;1.0;0.5;"Medium Sensitivity"
15179;2;0.0;0.0;"High Sensitivity"
36412;2;0.0;0.0;"High Sensitivity"
21249;2;2.0;1.0;"Low Sensitivity"
49457;1;0.0;0.0;"High Sensitivity"
14335;7;6.0;0.857;"Low Sensitivity"
33071;1;1.0;1.0;"Low Sensitivity"
8192;4;0.0;0.0;"High Sensitivity"
117;9;8.0;0.889;"Low Sensitivity"
41679;1;0.0;0.0;"High Sensitivity"
14136;1;0.0;0.0;"High Sensitivity"
12652;1;0.0;0.0;"High Sensitivity"
49474;1;0.0;0.0;"High Sensitivity"
500;4;0.0;0.0;"High Sensitivity"
25303;1;1.0;1.0;"Low Sensitivity"
9859;1;1.0;1.0;"Low Sensitivity"
13029;2;2.0;1.0;"Low Sensitivity"
35795;1;1.0;1.0;"Low Sensitivity"
23320;1;1.0;1.0;"Low Sensitivity"
27216;3;2.0;0.667;"Low Sensitivity"
31296;1;1.0;1.0;"Low Sensitivity"
42743;2;1.0;0.5;"Medium Sensitivity"
14514;1;0.0;0.0;"High Sensitivity"
10497;1;0.0;0.0;"High Sensitivity"
32271;4;3.0;0.75;"Low Sensitivity"
46304;2;1.0;0.5;"Medium Sensitivity"
19537;1;0.0;0.0;"High Sensitivity"
3869;3;0.0;0.0;"High Sensitivity"
2651;5;1.0;0.2;"High Sensitivity"
9955;6;2.0;0.333;"Medium Sensitivity"
31292;6;5.0;0.833;"Low Sensitivity"
10734;2;2.0;1.0;"Low Sensitivity"
17468;1;0.0;0.0;"High Sensitivity"
7916;8;8.0;1.0;"Low Sensitivity"
23962;1;1.0;1.0;"Low Sensitivity"
20908;1;1.0;1.0;"Low Sensitivity"
2602;1;1.0;1.0;"Low Sensitivity"
36847;2;1.0;0.5;"Medium Sensitivity"
35548;3;1.0;0.333;"Medium Sensitivity"
32833;2;1.0;0.5;"Medium Sensitivity"
25630;7;3.0;0.429;"Medium Sensitivity"
38910;1;1.0;1.0;"Low Sensitivity"
12232;2;0.0;0.0;"High Sensitivity"
33093;1;1.0;1.0;"Low Sensitivity"
3211;2;0.0;0.0;"High Sensitivity"
20186;6;5.0;0.833;"Low Sensitivity"
33569;1;0.0;0.0;"High Sensitivity"
41520;1;1.0;1.0;"Low Sensitivity"
40541;4;2.0;0.5;"Medium Sensitivity"
43740;1;1.0;1.0;"Low Sensitivity"
13512;2;1.0;0.5;"Medium Sensitivity"
38584;1;1.0;1.0;"Low Sensitivity"
6878;5;4.0;0.8;"Low Sensitivity"
630;2;2.0;1.0;"Low Sensitivity"
22646;3;3.0;1.0;"Low Sensitivity"
45984;2;0.0;0.0;"High Sensitivity"
29393;2;1.0;0.5;"Medium Sensitivity"
32099;2;2.0;1.0;"Low Sensitivity"
12798;3;3.0;1.0;"Low Sensitivity"
7113;2;0.0;0.0;"High Sensitivity"
45234;2;2.0;1.0;"Low Sensitivity"
9411;3;2.0;0.667;"Low Sensitivity"
35235;1;1.0;1.0;"Low Sensitivity"
30683;2;0.0;0.0;"High Sensitivity"
18535;1;0.0;0.0;"High Sensitivity"
10314;2;2.0;1.0;"Low Sensitivity"
49475;1;0.0;0.0;"High Sensitivity"
41606;2;0.0;0.0;"High Sensitivity"
45771;2;1.0;0.5;"Medium Sensitivity"
25562;2;1.0;0.5;"Medium Sensitivity"
30197;1;1.0;1.0;"Low Sensitivity"
43928;8;5.0;0.625;"Low Sensitivity"
22927;1;1.0;1.0;"Low Sensitivity"
24360;2;0.0;0.0;"High Sensitivity"
9463;2;1.0;0.5;"Medium Sensitivity"
48162;1;1.0;1.0;"Low Sensitivity"
28411;1;0.0;0.0;"High Sensitivity"
5890;1;0.0;0.0;"High Sensitivity"
49072;2;0.0;0.0;"High Sensitivity"
19904;4;1.0;0.25;"High Sensitivity"
43927;1;0.0;0.0;"High Sensitivity"
18233;1;0.0;0.0;"High Sensitivity"
32855;1;0.0;0.0;"High Sensitivity"
19734;4;1.0;0.25;"High Sensitivity"
25237;3;2.0;0.667;"Low Sensitivity"
3061;1;1.0;1.0;"Low Sensitivity"
9644;3;3.0;1.0;"Low Sensitivity"
7474;2;0.0;0.0;"High Sensitivity"
4913;1;0.0;0.0;"High Sensitivity"
35267;3;2.0;0.667;"Low Sensitivity"
15510;2;1.0;0.5;"Medium Sensitivity"
38311;7;7.0;1.0;"Low Sensitivity"
46169;1;1.0;1.0;"Low Sensitivity"
26505;3;2.0;0.667;"Low Sensitivity"
18393;1;1.0;1.0;"Low Sensitivity"
493;2;2.0;1.0;"Low Sensitivity"
9834;1;0.0;0.0;"High Sensitivity"
33494;1;0.0;0.0;"High Sensitivity"
30842;2;1.0;0.5;"Medium Sensitivity"
42244;26;16.0;0.615;"Low Sensitivity"
45955;2;2.0;1.0;"Low Sensitivity"
558;1;0.0;0.0;"High Sensitivity"
12845;14;6.0;0.429;"Medium Sensitivity"
37065;5;1.0;0.2;"High Sensitivity"
2540;2;1.0;0.5;"Medium Sensitivity"
2693;1;0.0;0.0;"High Sensitivity"
25443;2;2.0;1.0;"Low Sensitivity"
17508;2;1.0;0.5;"Medium Sensitivity"
47948;1;1.0;1.0;"Low Sensitivity"
23673;2;1.0;0.5;"Medium Sensitivity"
41842;9;8.0;0.889;"Low Sensitivity"
38242;2;1.0;0.5;"Medium Sensitivity"
3754;1;1.0;1.0;"Low Sensitivity"
37999;1;0.0;0.0;"High Sensitivity"
519;3;1.0;0.333;"Medium Sensitivity"
28656;2;1.0;0.5;"Medium Sensitivity"
30881;1;0.0;0.0;"High Sensitivity"
39280;1;0.0;0.0;"High Sensitivity"
49480;1;0.0;0.0;"High Sensitivity"
13391;1;0.0;0.0;"High Sensitivity"
34496;6;4.0;0.667;"Low Sensitivity"
1804;3;2.0;0.667;"Low Sensitivity"
37947;9;7.0;0.778;"Low Sensitivity"
32327;2;1.0;0.5;"Medium Sensitivity"
41056;1;1.0;1.0;"Low Sensitivity"
17163;1;1.0;1.0;"Low Sensitivity"
21890;4;4.0;1.0;"Low Sensitivity"
19008;2;2.0;1.0;"Low Sensitivity"
46023;7;4.0;0.571;"Medium Sensitivity"
9446;1;1.0;1.0;"Low Sensitivity"
18488;1;1.0;1.0;"Low Sensitivity"
21652;1;1.0;1.0;"Low Sensitivity"
26932;1;1.0;1.0;"Low Sensitivity"
47918;1;0.0;0.0;"High Sensitivity"
8898;2;2.0;1.0;"Low Sensitivity"
1266;3;2.0;0.667;"Low Sensitivity"
22655;3;1.0;0.333;"Medium Sensitivity"
38755;1;1.0;1.0;"Low Sensitivity"
39059;5;1.0;0.2;"High Sensitivity"
21051;2;2.0;1.0;"Low Sensitivity"
13027;1;1.0;1.0;"Low Sensitivity"
30752;1;0.0;0.0;"High Sensitivity"
31678;4;3.0;0.75;"Low Sensitivity"
38240;1;0.0;0.0;"High Sensitivity"
42389;2;0.0;0.0;"High Sensitivity"
25407;3;0.0;0.0;"High Sensitivity"
34314;1;0.0;0.0;"High Sensitivity"
44053;2;0.0;0.0;"High Sensitivity"
33367;1;0.0;0.0;"High Sensitivity"
2770;3;3.0;1.0;"Low Sensitivity"
9499;1;0.0;0.0;"High Sensitivity"
17804;1;0.0;0.0;"High Sensitivity"
49401;5;0.0;0.0;"High Sensitivity"
16609;2;1.0;0.5;"Medium Sensitivity"
3274;8;4.0;0.5;"Medium Sensitivity"
32757;4;1.0;0.25;"High Sensitivity"
4692;2;1.0;0.5;"Medium Sensitivity"
24629;3;2.0;0.667;"Low Sensitivity"
15714;1;1.0;1.0;"Low Sensitivity"
34520;1;1.0;1.0;"Low Sensitivity"
16454;2;0.0;0.0;"High Sensitivity"
36418;2;1.0;0.5;"Medium Sensitivity"
48455;2;1.0;0.5;"Medium Sensitivity"
29356;1;0.0;0.0;"High Sensitivity"
11909;2;0.0;0.0;"High Sensitivity"
1447;4;3.0;0.75;"Low Sensitivity"
19007;1;1.0;1.0;"Low Sensitivity"
6300;4;2.0;0.5;"Medium Sensitivity"
15322;1;1.0;1.0;"Low Sensitivity"
11629;2;1.0;0.5;"Medium Sensitivity"
46688;1;0.0;0.0;"High Sensitivity"
3852;1;0.0;0.0;"High Sensitivity"
44828;2;1.0;0.5;"Medium Sensitivity"
32255;2;2.0;1.0;"Low Sensitivity"
28670;1;1.0;1.0;"Low Sensitivity"
24243;1;1.0;1.0;"Low Sensitivity"
14266;1;0.0;0.0;"High Sensitivity"
15654;1;0.0;0.0;"High Sensitivity"
7934;1;0.0;0.0;"High Sensitivity"
13998;5;2.0;0.4;"Medium Sensitivity"
14355;4;3.0;0.75;"Low Sensitivity"
2816;1;1.0;1.0;"Low Sensitivity"
10407;2;1.0;0.5;"Medium Sensitivity"
6271;2;2.0;1.0;"Low Sensitivity"
4508;1;0.0;0.0;"High Sensitivity"
38964;1;0.0;0.0;"High Sensitivity"
23947;2;1.0;0.5;"Medium Sensitivity"
30673;1;0.0;0.0;"High Sensitivity"
49023;3;1.0;0.333;"Medium Sensitivity"
12893;1;0.0;0.0;"High Sensitivity"
40741;1;0.0;0.0;"High Sensitivity"
21603;2;1.0;0.5;"Medium Sensitivity"
49095;2;1.0;0.5;"Medium Sensitivity"
48520;1;0.0;0.0;"High Sensitivity"
20604;1;0.0;0.0;"High Sensitivity"
48524;1;1.0;1.0;"Low Sensitivity"
37289;3;3.0;1.0;"Low Sensitivity"
45580;1;0.0;0.0;"High Sensitivity"
33748;2;1.0;0.5;"Medium Sensitivity"
24739;2;0.0;0.0;"High Sensitivity"
32990;1;0.0;0.0;"High Sensitivity"
5534;1;0.0;0.0;"High Sensitivity"
46225;1;0.0;0.0;"High Sensitivity"
8197;6;5.0;0.833;"Low Sensitivity"
18722;1;1.0;1.0;"Low Sensitivity"
31378;6;1.0;0.167;"High Sensitivity"
34182;1;0.0;0.0;"High Sensitivity"
24692;1;0.0;0.0;"High Sensitivity"
43659;3;1.0;0.333;"Medium Sensitivity"
45679;1;0.0;0.0;"High Sensitivity"
28016;1;0.0;0.0;"High Sensitivity"
48018;1;1.0;1.0;"Low Sensitivity"
27794;2;1.0;0.5;"Medium Sensitivity"
77;1;1.0;1.0;"Low Sensitivity"
45108;1;1.0;1.0;"Low Sensitivity"
9210;5;4.0;0.8;"Low Sensitivity"
33468;3;1.0;0.333;"Medium Sensitivity"
21936;2;1.0;0.5;"Medium Sensitivity"
48859;2;1.0;0.5;"Medium Sensitivity"
44712;1;0.0;0.0;"High Sensitivity"
21996;1;0.0;0.0;"High Sensitivity"
5493;1;0.0;0.0;"High Sensitivity"
2622;1;0.0;0.0;"High Sensitivity"
32946;1;0.0;0.0;"High Sensitivity"
33489;4;0.0;0.0;"High Sensitivity"
5151;1;0.0;0.0;"High Sensitivity"
8013;2;0.0;0.0;"High Sensitivity"
34678;2;2.0;1.0;"Low Sensitivity"
44173;1;0.0;0.0;"High Sensitivity"
18978;1;1.0;1.0;"Low Sensitivity"
25806;1;0.0;0.0;"High Sensitivity"
41203;2;0.0;0.0;"High Sensitivity"
43922;1;0.0;0.0;"High Sensitivity"
41483;2;0.0;0.0;"High Sensitivity"
48333;2;1.0;0.5;"Medium Sensitivity"
30731;7;2.0;0.286;"High Sensitivity"
48367;1;0.0;0.0;"High Sensitivity"
36534;3;2.0;0.667;"Low Sensitivity"
36117;5;3.0;0.6;"Low Sensitivity"
15861;1;0.0;0.0;"High Sensitivity"
23145;1;1.0;1.0;"Low Sensitivity"
35223;2;1.0;0.5;"Medium Sensitivity"
45961;4;3.0;0.75;"Low Sensitivity"
23980;2;1.0;0.5;"Medium Sensitivity"
26758;1;1.0;1.0;"Low Sensitivity"
10904;4;3.0;0.75;"Low Sensitivity"
48964;1;1.0;1.0;"Low Sensitivity"
325;3;3.0;1.0;"Low Sensitivity"
20711;2;1.0;0.5;"Medium Sensitivity"
38060;2;1.0;0.5;"Medium Sensitivity"
45330;1;1.0;1.0;"Low Sensitivity"
36885;3;1.0;0.333;"Medium Sensitivity"
25171;2;2.0;1.0;"Low Sensitivity"
34816;1;1.0;1.0;"Low Sensitivity"
4294;3;1.0;0.333;"Medium Sensitivity"
41527;2;0.0;0.0;"High Sensitivity"
26061;1;0.0;0.0;"High Sensitivity"
45249;5;2.0;0.4;"Medium Sensitivity"
9849;3;3.0;1.0;"Low Sensitivity"
20274;2;1.0;0.5;"Medium Sensitivity"
42183;6;3.0;0.5;"Medium Sensitivity"
9517;2;0.0;0.0;"High Sensitivity"
9323;1;1.0;1.0;"Low Sensitivity"
696;1;1.0;1.0;"Low Sensitivity"
32;1;1.0;1.0;"Low Sensitivity"
13675;2;1.0;0.5;"Medium Sensitivity"
1409;3;2.0;0.667;"Low Sensitivity"
29621;1;1.0;1.0;"Low Sensitivity"
41254;3;2.0;0.667;"Low Sensitivity"
24906;1;1.0;1.0;"Low Sensitivity"
3321;1;0.0;0.0;"High Sensitivity"
41999;4;3.0;0.75;"Low Sensitivity"
23265;4;2.0;0.5;"Medium Sensitivity"
18095;3;2.0;0.667;"Low Sensitivity"
40312;1;0.0;0.0;"High Sensitivity"
44193;1;0.0;0.0;"High Sensitivity"
35467;2;2.0;1.0;"Low Sensitivity"
38490;1;1.0;1.0;"Low Sensitivity"
31075;4;2.0;0.5;"Medium Sensitivity"
15063;1;0.0;0.0;"High Sensitivity"
29546;1;1.0;1.0;"Low Sensitivity"
36325;1;0.0;0.0;"High Sensitivity"
3009;1;0.0;0.0;"High Sensitivity"
8349;3;0.0;0.0;"High Sensitivity"
7509;2;0.0;0.0;"High Sensitivity"
2024;4;3.0;0.75;"Low Sensitivity"
389;3;2.0;0.667;"Low Sensitivity"
37442;1;0.0;0.0;"High Sensitivity"
25767;4;2.0;0.5;"Medium Sensitivity"
32124;1;1.0;1.0;"Low Sensitivity"
45281;1;1.0;1.0;"Low Sensitivity"
5101;1;1.0;1.0;"Low Sensitivity"
8290;1;1.0;1.0;"Low Sensitivity"
10309;3;1.0;0.333;"Medium Sensitivity"
10272;1;1.0;1.0;"Low Sensitivity"
12796;1;1.0;1.0;"Low Sensitivity"
46025;1;1.0;1.0;"Low Sensitivity"
1228;1;1.0;1.0;"Low Sensitivity"
15750;1;1.0;1.0;"Low Sensitivity"
16647;1;0.0;0.0;"High Sensitivity"
12320;7;3.0;0.429;"Medium Sensitivity"
9641;2;0.0;0.0;"High Sensitivity"
4044;1;0.0;0.0;"High Sensitivity"
42049;2;1.0;0.5;"Medium Sensitivity"
40621;4;2.0;0.5;"Medium Sensitivity"
13375;2;2.0;1.0;"Low Sensitivity"
23037;2;2.0;1.0;"Low Sensitivity"
30661;2;1.0;0.5;"Medium Sensitivity"
6799;2;2.0;1.0;"Low Sensitivity"
43457;1;1.0;1.0;"Low Sensitivity"
22750;2;1.0;0.5;"Medium Sensitivity"
5819;3;3.0;1.0;"Low Sensitivity"
39782;1;1.0;1.0;"Low Sensitivity"
8997;2;2.0;1.0;"Low Sensitivity"
5808;2;2.0;1.0;"Low Sensitivity"
27115;1;1.0;1.0;"Low Sensitivity"
20169;3;2.0;0.667;"Low Sensitivity"
46916;5;2.0;0.4;"Medium Sensitivity"
38865;1;1.0;1.0;"Low Sensitivity"
39653;2;1.0;0.5;"Medium Sensitivity"
41338;2;1.0;0.5;"Medium Sensitivity"
45051;7;6.0;0.857;"Low Sensitivity"
29387;2;2.0;1.0;"Low Sensitivity"
22929;1;0.0;0.0;"High Sensitivity"
38548;2;0.0;0.0;"High Sensitivity"
35923;3;0.0;0.0;"High Sensitivity"
17264;2;0.0;0.0;"High Sensitivity"
29657;1;0.0;0.0;"High Sensitivity"
34582;3;1.0;0.333;"Medium Sensitivity"
33471;2;0.0;0.0;"High Sensitivity"
28459;2;1.0;0.5;"Medium Sensitivity"
35123;3;3.0;1.0;"Low Sensitivity"
24563;2;1.0;0.5;"Medium Sensitivity"
26246;2;1.0;0.5;"Medium Sensitivity"
27316;4;3.0;0.75;"Low Sensitivity"
28398;2;1.0;0.5;"Medium Sensitivity"
13062;4;2.0;0.5;"Medium Sensitivity"
38013;2;2.0;1.0;"Low Sensitivity"
8320;2;1.0;0.5;"Medium Sensitivity"
43337;1;0.0;0.0;"High Sensitivity"
4712;1;0.0;0.0;"High Sensitivity"
38231;2;0.0;0.0;"High Sensitivity"
40825;1;0.0;0.0;"High Sensitivity"
16637;1;0.0;0.0;"High Sensitivity"
1757;4;3.0;0.75;"Low Sensitivity"
45639;1;0.0;0.0;"High Sensitivity"
27828;1;0.0;0.0;"High Sensitivity"
31800;1;0.0;0.0;"High Sensitivity"
10499;2;1.0;0.5;"Medium Sensitivity"
999;2;2.0;1.0;"Low Sensitivity"
1112;1;1.0;1.0;"Low Sensitivity"
9618;1;1.0;1.0;"Low Sensitivity"
3655;1;1.0;1.0;"Low Sensitivity"
43445;1;1.0;1.0;"Low Sensitivity"
28214;1;1.0;1.0;"Low Sensitivity"
3527;1;1.0;1.0;"Low Sensitivity"
49353;2;2.0;1.0;"Low Sensitivity"
39958;4;4.0;1.0;"Low Sensitivity"
11912;1;0.0;0.0;"High Sensitivity"
5713;2;0.0;0.0;"High Sensitivity"
9409;2;1.0;0.5;"Medium Sensitivity"
49652;1;1.0;1.0;"Low Sensitivity"
40182;1;0.0;0.0;"High Sensitivity"
